5300 2 2
3042 2 -1.08 0.989
3043 2 0.686 1.2
3044 2 -0.135 -1.12
3045 1 -0.243 1.76
3046 1 0.812 -0.751
3047 2 0.477 0.791
3048 1 -0.838 0.644
3049 2 -0.711 -1.13
3050 2 -0.269 -1.47
3051 1 1.18 -0.917
3052 2 1.03 -0.209
3053 1 -0.599 -0.521
3054 1 1.26 -1.57
3055 2 -1.2 0.92
3056 2 0.0538 -1.01
3057 2 0.247 -1.28
3058 1 -1.37 0.15
3059 2 1.21 0.197
3060 1 -0.431 -0.346
3061 2 1.93 0.165
3062 1 0.883 0.106
3063 1 -0.206 -0.0207
3064 2 1.24 0.608
3065 2 0.262 -1.16
3066 2 1.02 0.72
3067 1 -0.384 -0.397
3068 2 -0.803 -1.21
3069 2 0.677 0.964
3070 2 -0.148 -1.37
3071 2 0.355 2.08
3072 2 -0.811 -1.21
3073 2 1.16 0.598
3074 1 -1.05 -0.832
3075 1 -0.326 0.168
3076 2 -0.372 -1.38
3077 1 1.13 1.38
3078 1 0.331 0.185
3079 1 1.67 -1.77
3080 2 -0.00621 1.56
3081 1 0.166 -0.33
3082 1 0.847 -0.61
3083 2 0.68 0.739
3084 2 -0.411 -1.41
3085 2 -0.917 -1.08
3086 1 0.956 0.558
3087 1 -2.11 -1.51
3088 2 -0.0791 -1.38
3089 2 0.329 1.11
3090 2 0.0545 2
3091 2 0.451 -1.23
3092 1 -1.44 -0.775
3093 1 0.841 -0.0776
3094 2 0.829 1.56
3095 1 -1.64 -0.121
3096 2 0.0291 -1.12
3097 2 0.823 1.04
3098 1 -1.55 -0.744
3099 2 0.196 -0.779
3100 2 1.16 0.654
3101 2 0.35 1.22
3102 2 0.487 1.45
3103 1 0.811 -1.65
3104 1 -1.53 -0.665
3105 1 -1.39 -0.118
3106 2 -2.13 0.678
3107 1 -1.8 -1.62
3108 2 -0.182 -1.54
3109 1 0.569 0.481
3110 2 -0.463 -1.01
3111 2 0.311 1.68
3112 1 0.923 -1.02
3113 2 0.388 1.72
3114 2 1.52 0.356
3115 2 -1.03 1.31
3116 1 0.637 1.55
3117 2 -0.122 -1.14
3118 2 0.258 -0.85
3119 2 -0.581 1.36
3120 1 -1.78 -0.582
3121 2 1.09 0.6
3122 2 1.17 0.426
3123 2 -0.419 1.4
3124 2 0.932 0.501
3125 2 -0.132 0.954
3126 1 -2.04 -0.584
3127 2 0.218 1.32
3128 1 0.747 -1.05
3129 1 1.32 -0.311
3130 2 -0.72 -1.39
3131 2 1.44 -0.0447
3132 1 2.03 1.32
3133 2 -0.654 -1.02
3134 2 -1.66 0.835
3135 2 -0.515 0.976
3136 1 -0.851 0.405
3137 2 -0.231 -0.75
3138 2 0.271 -1.28
3139 2 -0.335 -0.81
3140 1 0.981 0.26
3141 1 -1.25 -0.576
3142 1 -0.849 -0.187
3143 2 -0.483 1.16
3144 1 0.472 0.0979
3145 2 0.247 -0.9
3146 1 -0.651 -0.159
3147 2 -0.278 -1.32
3148 2 1.43 0.57
3149 1 -0.473 0.085
3150 1 0.251 0.171
3151 2 -1.77 0.457
3152 1 1.03 0.252
3153 2 -0.552 -1.18
3154 2 0.91 0.665
3155 2 -0.431 1.21
3156 2 1.41 0.258
3157 2 -0.579 0.79
3158 2 -0.383 -1.04
3159 2 -0.833 -1.23
3160 1 -2.13 -0.347
3161 2 -0.975 0.725
3162 2 0.139 -0.762
3163 1 -0.847 -0.213
3164 2 -0.106 -1.14
3165 2 1.22 -0.106
3166 2 -0.555 -1.02
3167 2 -0.851 0.681
3168 2 -0.401 -1.17
3169 1 -0.11 -0.372
3170 1 -0.425 0.996
3171 1 1.22 -0.607
3172 2 0.707 0.948
3173 1 0.101 1.93
3174 1 -0.316 0.177
3175 2 -1.06 0.665
3176 1 -0.896 0.207
3177 2 -0.381 1.41
3178 1 0.915 -1.27
3179 2 1.24 0.31
3180 1 2.44 1.37
3181 2 -0.0819 1.64
3182 2 -1.48 0.74
3183 1 0.4 1.68
3184 1 1.25 1.2
3185 2 -0.957 1
3186 2 -0.153 -1.15
3187 2 -1.98 0.345
3188 2 -0.675 1.18
3189 1 -1.39 -0.474
3190 1 -1.07 0.256
3191 2 -0.357 -0.944
3192 2 -0.35 -1.49
3193 2 -0.747 -0.72
3194 1 0.84 -0.176
3195 1 -1.5 -1.22
3196 2 -0.294 -1.54
3197 1 1.22 -1.58
3198 1 2.25 1.21
3199 1 0.75 1.92
3200 1 -0.472 -0.0198
3201 1 0.833 -0.593
3202 1 0.423 1.74
3203 2 -1.49 0.738
3204 2 -0.855 -1.33
3205 1 0.325 -0.0325
3206 2 0.0526 1.42
3207 2 1.72 -0.793
3208 1 -1.43 -0.546
3209 2 0.427 1.99
3210 1 -1.48 -1.23
3211 1 -1.19 -0.638
3212 1 -1.07 0.00513
3213 2 1.98 0.417
3214 1 -0.264 0.0571
3215 2 -0.0143 1.55
3216 1 0.408 0.0179
3217 1 -0.952 0.000432
3218 1 0.667 1.92
3219 1 -0.945 -0.639
3220 1 -0.387 0.104
3221 1 -0.633 -0.698
3222 2 -0.583 -1.35
3223 1 -0.692 0.759
3224 1 -0.935 0.321
3225 2 0.544 1.22
3226 2 0.0745 1.78
3227 1 0.465 0.283
3228 1 -0.987 -0.814
3229 2 1.24 0.79
3230 1 -0.427 -0.485
3231 2 0.708 0.961
3232 1 -0.502 1.84
3233 1 1.32 -0.331
3234 1 0.454 1.48
3235 1 0.321 0.299
3236 1 -1.92 -1.5
3237 2 -1.33 0.719
3238 2 -0.803 1.25
3239 2 -0.265 1.28
3240 2 -1.59 0.913
3241 1 -1.23 -0.703
3242 2 -1.46 1.2
3243 2 1.44 0.358
3244 2 1.07 0.441
3245 2 -0.139 -1.26
3246 2 -0.632 1.35
3247 2 -0.949 1
3248 1 2.34 1.16
3249 1 -0.0753 0.267
3250 1 -0.179 -0.0492
3251 1 1.8 1.32
3252 1 -0.142 0.231
3253 2 1.19 -0.278
3254 1 -0.924 -0.102
3255 2 1.35 0.472
3256 1 0.151 0.322
3257 1 -0.616 0.413
3258 2 -0.779 -1.04
3259 1 0.347 0.414
3260 2 0.745 0.366
3261 2 -0.0187 -1.55
3262 2 0.168 -1.06
3263 2 -2.6 0.217
3264 2 -0.228 -1.06
3265 2 -1.06 -0.881
3266 1 0.325 0.213
3267 1 0.926 -1.17
3268 2 0.479 1.48
3269 1 0.0109 -0.378
3270 2 -0.445 -1.24
3271 2 0.89 0.864
3272 2 -0.115 -0.719
3273 1 1.05 -0.96
3274 2 1.21 0.227
3275 1 0.105 -0.208
3276 2 0.514 1.52
3277 2 -0.644 -0.78
3278 2 0.63 -1.23
3279 1 0.558 -1.06
3280 2 -1.57 0.679
3281 2 0.962 0.851
3282 2 -0.588 -1.35
3283 2 1.08 0.378
3284 1 1.96 1.31
3285 2 -0.0685 0.931
3286 1 -0.0253 0.0742
3287 1 0.552 -0.244
3288 1 0.95 -0.0297
3289 1 -0.298 0.158
3290 2 -0.279 -1.25
3291 2 1.05 -0.23
3292 1 1.27 -0.573
3293 1 -0.292 -0.224
3294 1 -0.174 -0.478
3295 2 1.72 -0.471
3296 2 -0.862 1.01
3297 2 -0.383 -1.26
3298 2 -0.953 1.06
3299 2 -1.24 1.14
3300 2 -1.11 1.1
3301 2 -1.58 0.272
3302 2 -1.66 0.75
3303 1 -0.364 1.7
3304 1 -1.4 -0.107
3305 1 0.171 2.11
3306 2 -1.75 0.318
3307 1 -0.99 0.231
3308 1 1.2 -0.778
3309 2 0.57 1.42
3310 2 0.802 1.21
3311 2 1.25 -0.202
3312 2 0.941 1.16
3313 2 -0.163 -0.759
3314 2 1.36 0.86
3315 2 1.25 0.555
3316 2 1.18 0.204
3317 2 -0.459 -1.11
3318 2 1.66 0.239
3319 2 -1.05 0.966
3320 2 -0.334 1.63
3321 2 -0.593 -1.58
3322 2 -0.974 1.05
3323 2 -1.96 0.445
3324 2 0.361 0.931
3325 2 1.35 -0.461
3326 2 0.0727 -1.46
3327 2 -0.956 -1.61
3328 1 2.34 1.64
3329 1 -1.45 -0.167
3330 1 -1.83 -0.746
3331 1 -0.971 -0.906
3332 2 -0.813 -1.23
3333 1 0.482 -0.653
3334 1 -0.14 -0.694
3335 2 0.56 -1.02
3336 2 -0.693 1.28
3337 1 0.358 -0.887
3338 1 1.8 1.36
3339 2 -0.666 -1.1
3340 2 -0.239 -1.42
3341 1 1.14 -0.286
3342 2 -0.315 -1.3
3343 1 -0.153 1.97
3344 2 0.589 0.714
3345 1 2.47 1.12
3346 2 0.605 1.28
3347 2 -1.21 1.19
3348 2 -0.704 1.46
3349 2 -0.724 -0.973
3350 2 -1.67 0.672
3351 2 -0.0939 1.68
3352 1 0.097 -0.593
3353 1 -1.8 -1.71
3354 2 -1.49 0.415
3355 2 -0.722 1.19
3356 2 0.407 -0.94
3357 2 0.463 -1.28
3358 1 0.185 0.261
3359 1 1.97 1.41
3360 2 -0.246 -0.739
3361 1 -0.889 -0.417
3362 2 1.19 0.554
3363 2 -1.8 0.676
3364 2 0.291 1.34
3365 2 -0.267 -0.896
3366 1 -0.59 -0.328
3367 2 0.0885 -1.22
3368 2 -1.42 0.624
3369 2 0.66 0.835
3370 1 2.43 1.31
3371 2 0.217 -0.961
3372 1 -0.877 0.263
3373 1 -0.899 0.0621
3374 2 -0.141 -0.797
3375 2 -0.784 1.81
3376 2 0.104 -1.04
3377 1 -0.973 -0.126
3378 2 -0.278 -1.09
3379 1 -0.914 -0.522
3380 2 0.238 1.74
3381 2 -1.84 0.0932
3382 1 1.64 1.53
3383 2 -0.19 -1.42
3384 2 -0.508 -1.7
3385 2 0.187 -1.02
3386 1 0.16 0.189
3387 1 -1.71 -0.319
3388 2 0.793 0.836
3389 1 0.383 -0.824
3390 2 -0.0697 1.56
3391 1 -1.64 -1.05
3392 1 -0.739 -0.066
3393 1 1.22 -1.46
3394 1 1.48 1.01
3395 1 -0.876 0.232
3396 2 1.75 0.016
3397 2 -0.048 -1.06
3398 1 0.316 -0.601
3399 1 -1.87 -1
3400 2 -0.769 -1.46
3401 2 -1.53 0.656
3402 2 1.29 0.337
3403 1 0.403 0.0297
3404 1 -1.31 -1.11
3405 1 1.31 -1.81
3406 1 0.617 -0.585
3407 2 0.713 0.948
3408 2 0.994 0.0734
3409 1 -0.345 0.376
3410 2 -0.84 -1.16
3411 2 0.515 2.21
3412 1 1.37 -0.8
3413 1 -0.197 0.544
3414 1 0.913 -0.374
3415 2 1.18 -0.277
3416 1 0.834 -0.177
3417 1 -0.874 0.719
3418 1 1.09 -0.384
3419 1 -0.972 -1.08
3420 2 -0.85 0.963
3421 2 1.21 0.306
3422 2 0.933 0.716
3423 2 1.66 0.243
3424 1 1.75 1.33
3425 2 1.58 0.206
3426 2 0.415 0.986
3427 2 0.0128 1.29
3428 1 -1.45 -0.0461
3429 1 0.928 -0.102
3430 2 0.834 0.925
3431 1 0.824 -0.673
3432 1 -0.0275 -0.582
3433 1 1.19 -1.67
3434 2 1.34 0.32
3435 1 -0.0839 1
3436 1 2.42 1.5
3437 2 0.39 1.27
3438 1 -0.341 0.0621
3439 2 0.265 -1.06
3440 1 -1.78 -0.572
3441 1 0.2 -0.609
3442 1 -1.51 0.348
3443 2 0.0311 -0.978
3444 2 0.586 0.402
3445 2 -0.0264 -0.952
3446 2 -1.19 1.23
3447 2 -1.19 -1.32
3448 2 -0.534 1.15
3449 1 0.418 0.616
3450 2 0.0194 -1.13
3451 1 0.83 -0.939
3452 1 -1.37 -0.213
3453 2 -0.652 -1.54
3454 1 -0.453 -0.0737
3455 2 -0.835 0.671
3456 2 -3.09 -0.832
3457 2 -0.598 -1.38
3458 1 -0.0215 0.704
3459 1 -0.00124 -0.938
3460 1 -0.145 0.471
3461 2 0.633 0.901
3462 2 -0.77 0.637
3463 2 -0.756 -0.943
3464 2 -1.02 0.968
3465 1 -0.637 0.942
3466 1 -0.0254 -0.79
3467 2 -0.494 -1.22
3468 1 1.09 -0.643
3469 1 0.366 0.164
3470 2 0.595 0.677
3471 1 -0.132 1.68
3472 2 1.32 0.376
3473 2 1.09 0.614
3474 2 -0.26 1.36
3475 2 -0.467 -0.945
3476 1 -1.6 -0.0414
3477 1 1.23 -2.2
3478 1 1.93 1.41
3479 1 1.87 1.13
3480 1 0.785 -0.601
3481 2 1.8 0.757
3482 2 -0.369 -1.14
3483 2 -0.376 1.33
3484 2 -1.43 0.245
3485 2 -0.96 1.34
3486 2 1.22 0.423
3487 2 0.0951 -1.39
3488 2 0.439 -1.09
3489 1 0.886 -0.292
3490 2 1.22 0.834
3491 1 1.12 -1.72
3492 2 -1.3 1.16
3493 2 0.675 0.667
3494 1 0.456 0.278
3495 2 -0.815 1.18
3496 2 1.72 -0.259
3497 2 -0.497 -1.29
3498 1 -1.17 0.564
3499 2 0.0786 1.63
3500 2 -0.64 -0.939
3501 1 0.264 -0.605
3502 1 -0.222 0.156
3503 1 0.000725 -0.0366
3504 1 1.1 1.38
3505 2 -0.865 -1.1
3506 1 1.32 -1.48
3507 2 -1.51 0.481
3508 2 0.518 1.7
3509 1 -0.845 -0.00258
3510 2 0.00273 -0.973
3511 1 0.635 0.559
3512 2 1.27 -0.685
3513 2 1.03 0.28
3514 1 -0.964 0.108
3515 2 -0.132 -1.37
3516 1 -0.186 -0.0925
3517 1 0.0585 -0.378
3518 1 -0.0876 0.255
3519 2 -0.56 -1.12
3520 1 1.47 -2.05
3521 1 0.113 0.462
3522 2 -0.0189 -1.28
3523 2 0.378 0.987
3524 1 -1.32 0.516
3525 1 -1.07 -0.306
3526 2 1.49 -0.886
3527 2 -0.138 -1.37
3528 1 -1.7 -1.16
3529 1 0.598 0.133
3530 2 1.74 0.577
3531 2 1.71 0.569
3532 1 -0.973 0.107
3533 1 -1.48 -0.297
3534 2 1.19 0.812
3535 2 -0.607 -0.894
3536 2 -1.02 -1.29
3537 1 -1.31 -0.627
3538 1 -1.02 0.521
3539 2 0.752 1.58
3540 1 -0.0666 0.0656
3541 2 0.615 0.375
3542 2 -0.142 1.65
3543 2 0.335 1.95
3544 2 1.22 0.247
3545 2 -0.245 -1.18
3546 2 0.409 -1.51
3547 1 -1.3 -1.08
3548 2 0.505 1.45
3549 2 -1.19 -0.976
3550 1 0.388 0.484
3551 1 1.06 -0.453
3552 2 -0.911 -0.908
3553 2 1.11 0.428
3554 1 0.903 -0.339
3555 1 -0.815 0.334
3556 1 1.35 -0.387
3557 2 0.185 0.617
3558 1 -1.96 -0.942
3559 2 -1.08 -0.952
3560 1 -1.67 -0.266
3561 1 -0.856 -0.235
3562 2 -0.918 1.44
3563 1 1.24 1.45
3564 2 1.41 -0.447
3565 1 0.177 0.731
3566 2 0.0886 -0.844
3567 2 0.604 0.555
3568 1 -0.394 -0.253
3569 1 0.319 1.61
3570 2 -0.808 -1.5
3571 1 -0.44 0.298
3572 2 -0.634 1.08
3573 2 0.0116 -1.09
3574 1 -0.651 -0.103
3575 1 0.0605 2.06
3576 2 -1.04 0.937
3577 1 2.62 1.12
3578 1 -0.499 -0.241
3579 1 -1.46 -0.108
3580 2 1.01 0.677
3581 2 0.627 0.234
3582 2 -0.436 1.45
3583 1 0.0165 -0.639
3584 2 1.42 -0.656
3585 1 -1.23 -1.3
3586 2 1.35 -0.177
3587 1 1.77 1.59
3588 1 -1.79 -0.0728
3589 2 -0.26 -1.23
3590 2 -0.259 1.52
3591 2 1.27 -0.747
3592 1 -2.07 -0.521
3593 2 0.477 1.83
3594 2 -0.195 1.31
3595 2 1.22 1.04
3596 1 -1.44 0.0919
3597 1 -0.784 -0.00647
3598 1 -1.55 0.121
3599 2 -0.236 1.44
3600 1 1.24 -0.687
3601 2 -2.84 -0.177
3602 2 -0.767 -1.3
3603 2 1.14 0.376
3604 1 1.05 -0.723
3605 2 0.814 0.817
3606 1 -1.26 -0.119
3607 1 1.41 1.63
3608 1 0.933 -1.24
3609 1 -1.14 0.0337
3610 2 0.85 0.726
3611 2 0.624 0.621
3612 2 1.59 -0.0963
3613 1 -1.8 -1.25
3614 2 0.00356 1.87
3615 2 0.178 -1.24
3616 2 1.18 0.334
3617 2 0.91 0.864
3618 1 0.145 -0.415
3619 1 1.26 -0.553
3620 1 -0.187 -0.267
3621 2 0.769 0.855
3622 1 -1.31 -1.16
3623 1 1.08 0.148
3624 2 -1.25 0.857
3625 2 -0.0656 1.24
3626 1 -1.82 -0.705
3627 1 1.53 -1.81
3628 2 -0.177 -1.12
3629 1 -1.03 -0.357
3630 2 -1.68 0.398
3631 1 0.389 -0.804
3632 2 0.272 -1.12
3633 2 0.846 1.87
3634 2 -0.0686 1.72
3635 2 -0.102 -1.31
3636 1 0.168 1.97
3637 2 0.538 -1.25
3638 1 0.677 0.108
3639 1 1.23 -0.146
3640 1 0.73 -0.99
3641 2 1.7 -0.0336
3642 1 -0.968 0.348
3643 1 2.51 0.901
3644 1 0.643 -0.403
3645 2 -0.877 -1.08
3646 1 -0.975 -0.273
3647 1 0.321 0.393
3648 1 -1.24 -0.0104
3649 2 -0.509 -0.824
3650 1 0.0817 0.418
3651 1 1.95 0.902
3652 2 1.68 -0.32
3653 1 -0.67 -0.55
3654 1 -0.33 0.301
3655 1 -0.736 0.683
3656 2 0.235 -1.06
3657 2 -0.59 -1.23
3658 2 1.08 0.72
3659 2 0.527 -1.13
3660 1 0.71 1.7
3661 2 0.0243 -0.719
3662 1 0.207 0.65
3663 2 1.57 0.483
3664 1 1.02 -0.351
3665 1 -0.21 0.171
3666 2 0.88 -0.241
3667 1 -1.08 -0.868
3668 1 -1.52 0.246
3669 2 -0.834 -1.19
3670 2 1.29 0.23
3671 2 1.02 0.976
3672 1 -0.241 0.774
3673 2 -0.451 1.7
3674 2 -0.506 -1.2
3675 2 1.35 0.657
3676 1 -1.93 -0.315
3677 1 1.21 -0.774
3678 2 0.82 1.83
3679 1 -2.05 -1.93
3680 2 1.3 0.739
3681 2 0.832 1.33
3682 1 -0.959 0.41
3683 2 0.432 0.749
3684 1 2.12 0.978
3685 2 1.54 -0.193
3686 2 -0.0454 1.75
3687 1 -1.86 -1.3
3688 1 0.464 -0.792
3689 2 -0.539 -1.39
3690 1 1.21 -0.873
3691 2 1.56 -0.177
3692 1 0.292 -0.159
3693 2 0.445 -1.38
3694 1 2.68 1.17
3695 1 -0.463 0.0231
3696 2 -0.951 1.39
3697 1 0.572 -0.812
3698 1 -0.114 -0.147
3699 2 0.477 -1.24
3700 2 -0.254 -1.27
3701 2 -0.449 1.04
3702 2 -0.311 -1.07
3703 1 0.566 -0.977
3704 2 1.47 0.486
3705 1 1.37 1.45
3706 1 -0.543 0.0000762
3707 1 -1.4 0.261
3708 1 -1.53 -0.466
3709 1 0.26 -0.54
3710 1 1.96 1.28
3711 2 -0.707 -1.43
3712 1 -2.1 -0.604
3713 2 0.721 0.731
3714 2 -0.234 -0.974
3715 2 1.26 0.462
3716 2 -0.527 0.887
3717 2 1.03 0.805
3718 1 0.276 -0.218
3719 1 -1.07 -0.039
3720 1 1.35 -1.51
3721 2 0.507 1.02
3722 2 0.306 -1.13
3723 1 -1.21 -0.392
3724 1 -0.793 0.905
3725 2 0.204 -1.29
3726 1 1.39 -0.631
3727 2 -0.218 -1.63
3728 2 -1.34 0.626
3729 2 -0.35 2.07
3730 2 0.021 -0.905
3731 2 -0.614 -1.22
3732 2 0.753 0.781
3733 1 1.23 0.0999
3734 1 0.445 0.0484
3735 2 -0.959 1.07
3736 1 -0.204 -0.181
3737 1 -2.18 -1.88
3738 1 -0.474 0.264
3739 2 0.904 1.15
3740 2 -0.876 0.92
3741 1 1.1 -0.313
3742 1 1.26 -1.03
3743 1 0.961 -1.33
3744 2 -0.224 -1.02
3745 2 -0.558 -1.73
3746 2 -0.18 -0.639
3747 1 0.326 0.00626
3748 1 0.279 0.149
3749 1 -1.43 0.0281
3750 1 0.449 -0.0489
3751 2 0.465 0.842
3752 2 -0.49 1.25
3753 2 0.368 -0.856
3754 2 -0.0242 -1.28
3755 2 0.42 2.1
3756 1 -1.09 -0.463
3757 1 -0.391 -0.547
3758 1 0.703 -0.583
3759 2 -1.3 0.469
3760 1 -1.44 -0.505
3761 2 1.01 0.865
3762 2 1.55 -0.649
3763 2 0.447 -1.18
3764 1 -0.0433 0.605
3765 1 -1.56 -0.329
3766 2 -1.37 0.808
3767 1 -0.448 -0.354
3768 2 1.53 0.368
3769 2 -0.672 1.35
3770 2 0.883 0.598
3771 1 0.491 0.194
3772 2 -0.11 -1.21
3773 2 -0.436 1.86
3774 2 0.924 0.701
3775 2 1.24 0.908
3776 2 -0.058 -0.904
3777 2 0.195 -1.27
3778 1 2 1.28
3779 1 0.562 0.172
3780 1 0.278 0.383
3781 1 -0.711 0.465
3782 2 -0.605 -1.52
3783 2 1.39 0.155
3784 2 0.38 -1.35
3785 1 -1.07 -0.709
3786 2 -0.958 0.812
3787 1 -0.296 0.538
3788 2 0.952 0.836
3789 2 0.917 0.231
3790 1 -1.72 0.142
3791 1 -1.52 -0.368
3792 2 -1.53 0.257
3793 1 1.38 -0.645
3794 2 0.102 -1.36
3795 1 1.45 -1.25
3796 1 -1.12 0.589
3797 1 0.613 -0.0651
3798 2 2.44 -0.448
3799 1 1.33 -1.71
3800 2 0.289 1.01
3801 1 -1.05 0.219
3802 2 -0.405 -1.09
3803 2 0.819 0.546
3804 2 1.58 -0.468
3805 2 1.07 1.53
3806 1 0.434 0.295
3807 1 -0.385 -0.734
3808 1 0.85 -0.829
3809 2 -0.901 -1.68
3810 2 -0.0677 1.74
3811 1 0.244 1.84
3812 1 -1.84 -0.958
3813 2 1.21 0.00827
3814 2 -1.13 -1.06
3815 2 0.0114 1.66
3816 2 1.89 -0.633
3817 1 0.367 -0.451
3818 2 0.344 0.908
3819 1 -0.416 0.246
3820 2 -0.716 -1.19
3821 1 -1.07 -0.552
3822 2 -1.94 0.832
3823 2 0.21 2.18
3824 2 -0.932 -1.15
3825 2 0.23 -1.15
3826 1 1.55 1.1
3827 2 0.497 1.27
3828 2 -0.599 1.44
3829 1 0.928 1.45
3830 1 1.38 1.25
3831 1 -0.866 -0.197
3832 2 -0.817 -0.783
3833 1 0.221 0.147
3834 2 -0.314 -0.919
3835 2 0.802 0.852
3836 1 1.25 -1.38
3837 1 0.991 -1.1
3838 1 -0.927 -0.595
3839 2 0.517 1.71
3840 1 0.952 -0.782
3841 1 -0.215 -0.217
3842 2 -0.207 -1.37
3843 1 -0.223 1.65
3844 2 -0.882 -0.726
3845 1 -0.747 -0.509
3846 2 1.27 -0.519
3847 1 0.009 0.928
3848 2 -1.17 0.586
3849 1 0.521 0.56
3850 2 -1.01 0.768
3851 1 0.605 0.378
3852 1 -0.582 -0.587
3853 2 0.125 -1.24
3854 2 -0.471 -0.919
3855 2 1.4 0.541
3856 1 1.49 -1.53
3857 1 0.459 1.69
3858 2 0.183 -1.16
3859 1 -0.104 0.48
3860 2 -0.0541 -1.31
3861 2 0.728 0.752
3862 2 -1.13 0.654
3863 2 -0.265 1.71
3864 1 -1.96 -0.442
3865 2 0.675 0.886
3866 1 -1.76 -1.33
3867 1 -1.92 -1.17
3868 2 -1.42 -1.4
3869 2 -0.39 -1.01
3870 2 -0.634 1.21
3871 2 -0.218 -1.05
3872 1 0.332 -0.527
3873 1 0.171 -0.502
3874 1 -2.13 -1.85
3875 2 0.0273 -0.683
3876 1 -0.0897 -0.115
3877 1 0.603 1.8
3878 2 -0.0232 -1.24
3879 2 -1.48 0.944
3880 2 -0.0127 -1.12
3881 2 -0.587 1.01
3882 2 0.163 -1.13
3883 2 0.93 0.65
3884 2 1.5 -0.0608
3885 1 -0.0911 -0.0844
3886 2 1.64 -0.308
3887 2 0.404 -1.1
3888 1 1.37 1.24
3889 1 -1.22 -0.107
3890 2 -0.642 -1.35
3891 2 -0.181 -1.1
3892 2 -0.218 -0.882
3893 1 -0.683 0.139
3894 2 -0.305 1.18
3895 2 -1.19 0.814
3896 2 -0.758 0.794
3897 2 0.811 1.07
3898 1 1.45 -1.03
3899 1 -0.169 -0.601
3900 2 0.462 1.89
3901 1 -1.89 -1.16
3902 2 -0.0199 -1.32
3903 2 -0.396 -1.45
3904 2 -1.08 0.89
3905 1 0.624 -0.285
3906 2 -0.177 1.51
3907 2 -0.437 -0.789
3908 1 1.22 1.48
3909 2 -0.961 0.755
3910 2 -1.64 0.572
3911 2 1.34 0.274
3912 2 1.16 -0.254
3913 2 -0.38 -1.34
3914 1 0.918 1.72
3915 1 -1.14 -0.927
3916 2 -0.516 1.46
3917 1 0.188 1.59
3918 1 -1.51 -0.27
3919 2 1.21 0.151
3920 1 1.05 -1.11
3921 1 0.385 -1.07
3922 1 -0.139 -0.363
3923 1 0.953 -1.3
3924 2 0.725 1.33
3925 2 0.0966 -1.06
3926 2 -0.347 -1.15
3927 2 -0.0605 1.65
3928 1 -1.88 -1.26
3929 1 0.484 -0.427
3930 1 -0.618 -0.506
3931 2 -0.121 -1.05
3932 1 -0.169 -0.135
3933 1 -1.28 -0.542
3934 2 1.62 -0.131
3935 2 -0.446 -1.53
3936 1 1.16 -0.357
3937 2 0.298 -0.878
3938 2 -1.46 1.11
3939 1 -0.764 0.218
3940 1 0.901 -0.952
3941 1 0.955 0.142
3942 2 -1.12 -1.17
3943 2 -0.0845 1.15
3944 1 -0.844 0.371
3945 1 -1.43 0.0911
3946 1 -0.978 -1.05
3947 2 -0.899 -1.38
3948 1 0.942 1.83
3949 2 1.35 0.677
3950 2 -0.678 1.6
3951 2 -0.145 1.65
3952 2 1.35 -0.518
3953 1 -1.54 -0.598
3954 2 1.12 1.14
3955 2 -0.715 -1.49
3956 2 -1 -0.885
3957 2 -0.357 1.51
3958 2 -0.859 1.26
3959 2 0.8 1.56
3960 2 -1.53 0.795
3961 1 0.707 -0.778
3962 2 -1.62 0.213
3963 2 -0.836 -1.36
3964 1 -1.84 -0.284
3965 1 -0.685 0.727
3966 1 0.875 -1.47
3967 1 -0.079 0.227
3968 1 0.731 1.74
3969 1 -1.15 -0.659
3970 2 -1.6 0.788
3971 1 -0.114 0.846
3972 2 -1.14 1.08
3973 2 0.143 0.845
3974 2 0.678 0.961
3975 1 -0.397 0.563
3976 2 -0.872 0.663
3977 1 -0.262 1.71
3978 2 -1.2 -1.4
3979 2 1.08 0.088
3980 2 0.523 -1.38
3981 2 1.23 -0.0874
3982 1 1.13 -1.75
3983 2 -0.466 -0.851
3984 1 -0.336 0.182
3985 1 1.04 0.0909
3986 1 0.553 -0.172
3987 2 0.134 -1.06
3988 1 -0.882 -0.608
3989 2 1.24 0.441
3990 2 -0.714 -1.65
3991 2 0.547 1.15
3992 2 -1.47 0.96
3993 2 0.437 2.35
3994 1 -0.539 0.292
3995 2 0.543 0.913
3996 1 -1.34 -1.05
3997 1 -0.326 0.0769
3998 2 0.843 0.634
3999 1 0.452 -0.204
4000 2 0.974 0.877
4001 2 1.97 0.041
4002 1 0.554 -0.454
4003 1 -1.29 -0.264
4004 1 -1.18 -0.898
4005 1 1.08 1.37
4006 2 -1.04 -1.07
4007 1 -0.325 0.969
4008 2 0.72 0.677
4009 2 0.803 0.349
4010 1 -1.58 -0.798
4011 2 1.3 -0.346
4012 1 0.332 -0.69
4013 2 -0.0128 -1.27
4014 2 -1.83 0.379
4015 2 -1.21 1
4016 2 -0.76 -1.26
4017 2 -0.665 1.61
4018 1 1.12 -0.447
4019 1 -0.23 2
4020 1 -0.176 -0.207
4021 1 -1.75 -1.92
4022 2 -0.599 1.25
4023 1 0.101 0.881
4024 2 -0.298 -1.16
4025 2 1.01 0.257
4026 2 -0.479 0.91
4027 1 -0.428 -0.509
4028 2 -1.74 0.367
4029 2 0.637 1.25
4030 2 0.00879 1.47
4031 1 -0.302 -0.116
4032 2 0.157 0.956
4033 2 -0.617 1.61
